loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_spearman_rho,eval_mae,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.0437,0.002010441618040204,0.00027347797662825857,1.7957832802157392,14650,,,,,,,,,,,
1.0728,0.007066479884088039,0.0002732736781890986,1.8019122333905369,14700,,,,,,,,,,,
1.0278,0.0026366556994616985,0.0002730693797499387,1.8080411865653345,14750,,,,,,,,,,,
1.1164,0.0028228035662323236,0.00027286508131077876,1.8141701397401324,14800,,,,,,,,,,,
0.9666,0.003632107749581337,0.0002726607828716188,1.82029909291493,14850,,,,,,,,,,,
1.0093,0.0033667751122266054,0.0002724564844324589,1.826428046089728,14900,,,,,,,,,,,
1.0651,0.00730111263692379,0.00027225218599329895,1.8325569992645256,14950,,,,,,,,,,,
1.0407,0.011933020316064358,0.00027204788755413905,1.8386859524393233,15000,,,,,,,,,,,
0.9842,0.0012364290887489915,0.00027184358911497915,1.844814905614121,15050,,,,,,,,,,,
1.0275,0.0009239466744475067,0.0002716392906758192,1.8509438587889189,15100,,,,,,,,,,,
1.043,0.010790450498461723,0.0002714349922366593,1.8570728119637168,15150,,,,,,,,,,,
1.0539,0.001971580320969224,0.00027123069379749934,1.8632017651385144,15200,,,,,,,,,,,
1.0917,0.008097049780189991,0.00027102639535833944,1.869330718313312,15250,,,,,,,,,,,
0.9959,0.0009746664436534047,0.00027082209691917954,1.8754596714881098,15300,,,,,,,,,,,
0.9549,0.004550417885184288,0.0002706177984800196,1.8815886246629074,15350,,,,,,,,,,,
0.9729,0.004710920620709658,0.0002704135000408597,1.8877175778377053,15400,,,,,,,,,,,
0.9601,0.0032907738350331783,0.00027020920160169973,1.8938465310125032,15450,,,,,,,,,,,
0.9754,0.0026498876977711916,0.0002700049031625398,1.899975484187301,15500,,,,,,,,,,,
1.0849,0.007989693433046341,0.0002698006047233799,1.9061044373620986,15550,,,,,,,,,,,
0.9294,0.0010896025924012065,0.00026959630628422,1.9122333905368962,15600,,,,,,,,,,,
0.9816,0.0040113418363034725,0.00026939200784506,1.918362343711694,15650,,,,,,,,,,,
1.0029,0.0026347015518695116,0.0002691877094059001,1.9244912968864918,15700,,,,,,,,,,,
0.93,0.004424272105097771,0.00026898341096674017,1.9306202500612897,15750,,,,,,,,,,,
0.9699,0.006128986831754446,0.00026877911252758027,1.9367492032360873,15800,,,,,,,,,,,
1.0765,0.00323075195774436,0.00026857481408842037,1.942878156410885,15850,,,,,,,,,,,
0.9158,0.005015287548303604,0.0002683705156492604,1.9490071095856827,15900,,,,,,,,,,,
1.0741,0.0012525840429589152,0.0002681662172101005,1.9551360627604804,15950,,,,,,,,,,,
1.0198,0.0010871320264413953,0.00026796191877094056,1.9612650159352782,16000,,,,,,,,,,,
0.8975,0.0020789033733308315,0.00026775762033178066,1.9673939691100761,16050,,,,,,,,,,,
0.9938,0.0012385912705212831,0.00026755332189262076,1.9735229222848738,16100,,,,,,,,,,,
1.1079,0.0028072502464056015,0.00026734902345346075,1.9796518754596715,16150,,,,,,,,,,,
0.8861,0.0015885928878560662,0.00026714472501430085,1.9857808286344691,16200,,,,,,,,,,,
0.9908,0.0035830580163747072,0.00026694042657514095,1.991909781809267,16250,,,,,,,,,,,
1.1097,0.0014254951383918524,0.000266736128135981,1.9980387349840647,16300,,,,,,,,,,,
,,,2.0,16316,0.9906951189041138,0.007863761127108097,0.7923780679702759,22.7207,1013.789,63.378,,,,,
0.9672,0.01024019718170166,0.0002665318296968211,2.0041676881588626,16350,,,,,,,,,,,
1.0258,0.004433314781636,0.00026632753125766114,2.0102966413336603,16400,,,,,,,,,,,
0.9548,0.007940653711557388,0.00026612323281850124,2.016425594508458,16450,,,,,,,,,,,
1.0091,0.008134234696626663,0.00026591893437934134,2.0225545476832556,16500,,,,,,,,,,,
1.0223,0.004884792026132345,0.0002657146359401814,2.0286835008580533,16550,,,,,,,,,,,
0.938,0.0011393717722967267,0.0002655103375010215,2.0348124540328514,16600,,,,,,,,,,,
0.9656,0.0008292898419313133,0.00026530603906186153,2.040941407207649,16650,,,,,,,,,,,
1.0016,0.0011168428463861346,0.00026510174062270163,2.0470703603824467,16700,,,,,,,,,,,
0.9593,0.007433602586388588,0.00026489744218354173,2.0531993135572444,16750,,,,,,,,,,,
0.9562,0.0026208083145320415,0.0002646931437443818,2.059328266732042,16800,,,,,,,,,,,
1.0744,0.003446680959314108,0.0002644888453052218,2.0654572199068397,16850,,,,,,,,,,,
0.9317,0.005674597341567278,0.0002642845468660619,2.071586173081638,16900,,,,,,,,,,,
1.0957,0.0015518757281824946,0.00026408024842690197,2.0777151262564355,16950,,,,,,,,,,,
1.0452,0.0011139280395582318,0.00026387594998774207,2.083844079431233,17000,,,,,,,,,,,
0.9928,0.002266949974000454,0.00026367165154858217,2.089973032606031,17050,,,,,,,,,,,
0.9419,0.00459468737244606,0.0002634673531094222,2.0961019857808285,17100,,,,,,,,,,,
0.9438,0.00264479941688478,0.0002632630546702623,2.102230938955626,17150,,,,,,,,,,,
0.9848,0.002270739059895277,0.00026305875623110236,2.1083598921304243,17200,,,,,,,,,,,
0.9736,0.0022310931235551834,0.00026285445779194246,2.114488845305222,17250,,,,,,,,,,,
1.0002,0.007904790341854095,0.0002626501593527825,2.1206177984800196,17300,,,,,,,,,,,
0.992,0.003815962001681328,0.0002624458609136226,2.1267467516548173,17350,,,,,,,,,,,
1.0184,0.0008743337821215391,0.0002622415624744627,2.132875704829615,17400,,,,,,,,,,,
1.0903,0.0019317131955176592,0.00026203726403530275,2.1390046580044126,17450,,,,,,,,,,,
0.9072,0.004045082256197929,0.0002618329655961428,2.1451336111792108,17500,,,,,,,,,,,
1.0105,0.0020190200302749872,0.0002616286671569829,2.1512625643540084,17550,,,,,,,,,,,
1.0226,0.0044113267213106155,0.00026142436871782294,2.157391517528806,17600,,,,,,,,,,,
0.9943,0.005447870586067438,0.00026122007027866304,2.1635204707036038,17650,,,,,,,,,,,
0.9662,0.0008794870809651911,0.00026101577183950314,2.1696494238784014,17700,,,,,,,,,,,
0.9894,0.008052000775933266,0.0002608114734003432,2.1757783770531995,17750,,,,,,,,,,,
1.0757,0.0004356540448497981,0.0002606071749611833,2.181907330227997,17800,,,,,,,,,,,
1.0137,0.0004392768023535609,0.00026040287652202333,2.188036283402795,17850,,,,,,,,,,,
0.8716,0.005939121823757887,0.00026019857808286343,2.1941652365775925,17900,,,,,,,,,,,
0.9514,0.0006150027038529515,0.00025999427964370353,2.20029418975239,17950,,,,,,,,,,,
0.9363,0.0025403392501175404,0.0002597899812045436,2.206423142927188,18000,,,,,,,,,,,
1.0661,0.005034100264310837,0.0002595856827653837,2.2125520961019856,18050,,,,,,,,,,,
0.9751,0.0037255759816616774,0.0002593813843262237,2.2186810492767837,18100,,,,,,,,,,,
1.0694,0.0023013753816485405,0.00025917708588706377,2.2248100024515813,18150,,,,,,,,,,,
1.0102,0.002782148541882634,0.00025897278744790387,2.230938955626379,18200,,,,,,,,,,,
1.0649,0.002160121686756611,0.00025876848900874397,2.2370679088011767,18250,,,,,,,,,,,
0.9789,0.0012143441708758473,0.000258564190569584,2.2431968619759743,18300,,,,,,,,,,,
1.0066,0.00047907294356264174,0.0002583598921304241,2.2493258151507725,18350,,,,,,,,,,,
1.035,0.0015205894596874714,0.00025815559369126416,2.25545476832557,18400,,,,,,,,,,,
0.9868,0.0012814293149858713,0.00025795129525210426,2.261583721500368,18450,,,,,,,,,,,
1.0909,0.005823678337037563,0.0002577469968129443,2.2677126746751655,18500,,,,,,,,,,,
0.9822,0.003023904748260975,0.0002575426983737844,2.273841627849963,18550,,,,,,,,,,,
1.0076,0.0015128427185118198,0.0002573383999346245,2.279970581024761,18600,,,,,,,,,,,
0.9225,0.0028277128003537655,0.00025713410149546455,2.2860995341995585,18650,,,,,,,,,,,
0.9456,0.004327873699367046,0.00025692980305630465,2.2922284873743566,18700,,,,,,,,,,,
1.0565,0.0006423043669201434,0.0002567255046171447,2.2983574405491543,18750,,,,,,,,,,,
1.1258,0.0012316697975620627,0.00025652120617798474,2.304486393723952,18800,,,,,,,,,,,
1.0105,0.0029371886048465967,0.00025631690773882484,2.3106153468987496,18850,,,,,,,,,,,
1.0495,0.0030589362140744925,0.00025611260929966494,2.3167443000735473,18900,,,,,,,,,,,
1.0141,0.0037795668467879295,0.000255908310860505,2.3228732532483454,18950,,,,,,,,,,,
1.0411,0.0033206429798156023,0.0002557040124213451,2.329002206423143,19000,,,,,,,,,,,
1.0911,0.003396367421373725,0.00025549971398218513,2.3351311595979407,19050,,,,,,,,,,,
1.0996,0.0026866926345974207,0.00025529541554302523,2.3412601127727384,19100,,,,,,,,,,,
0.9644,0.004927339963614941,0.00025509111710386533,2.347389065947536,19150,,,,,,,,,,,
0.8764,0.0005424235132522881,0.0002548868186647054,2.3535180191223337,19200,,,,,,,,,,,
0.9984,0.002093504648655653,0.0002546825202255455,2.359646972297132,19250,,,,,,,,,,,
1.0091,0.005626577418297529,0.0002544782217863855,2.3657759254719295,19300,,,,,,,,,,,
0.9494,0.0010127368150278926,0.0002542739233472256,2.371904878646727,19350,,,,,,,,,,,
1.0104,0.006990868132561445,0.0002540696249080657,2.378033831821525,19400,,,,,,,,,,,
0.9176,0.0015589353861287236,0.00025386532646890577,2.3841627849963225,19450,,,,,,,,,,,
0.9288,0.007242518477141857,0.0002536610280297458,2.39029173817112,19500,,,,,,,,,,,
1.0221,0.0019582887180149555,0.0002534567295905859,2.3964206913459183,19550,,,,,,,,,,,
0.9955,0.002948187291622162,0.00025325243115142596,2.402549644520716,19600,,,,,,,,,,,
0.9784,0.0036112586967647076,0.00025304813271226606,2.4086785976955136,19650,,,,,,,,,,,
1.0668,0.004340093117207289,0.0002528438342731061,2.4148075508703113,19700,,,,,,,,,,,
0.9882,0.0014040577225387096,0.0002526395358339462,2.420936504045109,19750,,,,,,,,,,,
0.9775,0.003419090062379837,0.0002524352373947863,2.427065457219907,19800,,,,,,,,,,,
1.0414,0.010144797153770924,0.00025223093895562635,2.4331944103947047,19850,,,,,,,,,,,
0.9584,0.0011676667490974069,0.00025202664051646645,2.4393233635695024,19900,,,,,,,,,,,
0.9607,0.00197552889585495,0.0002518223420773065,2.4454523167443,19950,,,,,,,,,,,
1.0538,0.002033064840361476,0.0002516180436381466,2.4515812699190977,20000,,,,,,,,,,,
0.9141,0.008636348880827427,0.0002514137451989867,2.4577102230938954,20050,,,,,,,,,,,
1.0115,0.006795283406972885,0.00025120944675982674,2.463839176268693,20100,,,,,,,,,,,
1.0809,0.003270459361374378,0.0002510051483206668,2.469968129443491,20150,,,,,,,,,,,
1.0084,0.0018391500925645232,0.0002508008498815069,2.476097082618289,20200,,,,,,,,,,,
1.009,0.001212259870953858,0.00025059655144234693,2.4822260357930865,20250,,,,,,,,,,,
1.0132,0.0028722987044602633,0.00025039225300318703,2.488354988967884,20300,,,,,,,,,,,
1.0169,0.002390474546700716,0.00025018795456402713,2.494483942142682,20350,,,,,,,,,,,
0.9285,0.004161609802395105,0.0002499836561248672,2.50061289531748,20400,,,,,,,,,,,
0.9269,0.008209088817238808,0.0002497793576857073,2.5067418484922777,20450,,,,,,,,,,,
1.0801,0.009540991857647896,0.0002495750592465473,2.5128708016670753,20500,,,,,,,,,,,
0.9794,0.001766202156431973,0.0002493707608073874,2.518999754841873,20550,,,,,,,,,,,
1.108,0.0031349973287433386,0.0002491664623682275,2.5251287080166707,20600,,,,,,,,,,,
0.9127,0.004578141495585442,0.00024896216392906756,2.5312576611914683,20650,,,,,,,,,,,
0.9722,0.0011148456251248717,0.00024875786548990766,2.537386614366266,20700,,,,,,,,,,,
0.938,0.006605835165828466,0.0002485535670507477,2.543515567541064,20750,,,,,,,,,,,
1.0701,0.002187559613958001,0.00024834926861158776,2.549644520715862,20800,,,,,,,,,,,
1.0512,0.005154862068593502,0.00024814497017242786,2.5557734738906595,20850,,,,,,,,,,,
0.9838,0.005376173183321953,0.0002479406717332679,2.561902427065457,20900,,,,,,,,,,,
0.9795,0.004097617231309414,0.000247736373294108,2.568031380240255,20950,,,,,,,,,,,
1.0585,0.004106538370251656,0.0002475320748549481,2.574160333415053,21000,,,,,,,,,,,
0.9837,0.006239863112568855,0.00024732777641578815,2.5802892865898506,21050,,,,,,,,,,,
1.0642,0.001734029850922525,0.00024712347797662825,2.5864182397646482,21100,,,,,,,,,,,
0.9881,0.001286608399823308,0.0002469191795374683,2.592547192939446,21150,,,,,,,,,,,
1.0734,0.004564912058413029,0.0002467148810983084,2.5986761461142436,21200,,,,,,,,,,,
1.046,0.007038107141852379,0.0002465105826591485,2.6048050992890417,21250,,,,,,,,,,,
1.0812,0.008750085718929768,0.00024630628421998854,2.610934052463839,21300,,,,,,,,,,,
1.059,0.001215305645018816,0.00024610198578082864,2.617063005638637,21350,,,,,,,,,,,
1.0003,0.0009463524329476058,0.0002458976873416687,2.6231919588134347,21400,,,,,,,,,,,
0.9335,0.0033631420228630304,0.00024569338890250873,2.6293209119882324,21450,,,,,,,,,,,
1.0026,0.0012119085295125842,0.00024548909046334883,2.63544986516303,21500,,,,,,,,,,,
1.0584,0.00374154862947762,0.00024528479202418893,2.6415788183378277,21550,,,,,,,,,,,
0.9582,0.005473801866173744,0.000245080493585029,2.647707771512626,21600,,,,,,,,,,,
0.9595,0.0015581033658236265,0.0002448761951458691,2.6538367246874235,21650,,,,,,,,,,,
0.9401,0.002952051116153598,0.0002446718967067091,2.659965677862221,21700,,,,,,,,,,,
1.1099,0.0017352583818137646,0.0002444675982675492,2.666094631037019,21750,,,,,,,,,,,
0.9385,0.005430818069726229,0.0002442632998283893,2.6722235842118165,21800,,,,,,,,,,,
1.0391,0.0015828415052965283,0.00024405900138922936,2.6783525373866146,21850,,,,,,,,,,,
1.0487,0.0026853708550333977,0.00024385470295006944,2.6844814905614123,21900,,,,,,,,,,,
1.0173,0.0019160278607159853,0.00024365040451090954,2.69061044373621,21950,,,,,,,,,,,
1.0306,0.007467503659427166,0.0002434461060717496,2.6967393969110076,22000,,,,,,,,,,,
1.0492,0.002795130480080843,0.00024324180763258968,2.7028683500858053,22050,,,,,,,,,,,
1.0353,0.0015373524511232972,0.00024303750919342973,2.708997303260603,22100,,,,,,,,,,,
1.0628,0.0007184708956629038,0.0002428332107542698,2.7151262564354006,22150,,,,,,,,,,,
0.9861,0.0021539016161113977,0.00024262891231510987,2.7212552096101987,22200,,,,,,,,,,,
0.9545,0.0009412050130777061,0.00024242461387594995,2.7273841627849964,22250,,,,,,,,,,,
0.9315,0.004264882765710354,0.00024222031543679005,2.733513115959794,22300,,,,,,,,,,,
0.9996,0.005145234987139702,0.00024201601699763012,2.7396420691345917,22350,,,,,,,,,,,
0.9726,0.0008060297113843262,0.0002418117185584702,2.7457710223093894,22400,,,,,,,,,,,
0.9435,0.0018730289302766323,0.00024160742011931026,2.7518999754841875,22450,,,,,,,,,,,
1.0492,0.0016140321968123317,0.00024140312168015034,2.758028928658985,22500,,,,,,,,,,,
0.9434,0.0028358371928334236,0.00024119882324099044,2.764157881833783,22550,,,,,,,,,,,
0.9511,0.005644889548420906,0.0002409945248018305,2.7702868350085805,22600,,,,,,,,,,,
1.0467,0.0008934057550504804,0.00024079022636267058,2.776415788183378,22650,,,,,,,,,,,
1.0744,0.006092621013522148,0.00024058592792351065,2.782544741358176,22700,,,,,,,,,,,
1.0226,0.0006478499271906912,0.00024038162948435073,2.7886736945329735,22750,,,,,,,,,,,
0.9583,0.003454123390838504,0.00024017733104519077,2.7948026477077716,22800,,,,,,,,,,,
1.0855,0.004158355295658112,0.00023997303260603085,2.8009316008825693,22850,,,,,,,,,,,
1.0002,0.0016533421585336328,0.00023976873416687095,2.807060554057367,22900,,,,,,,,,,,
1.0665,0.004404676612466574,0.00023956443572771102,2.8131895072321647,22950,,,,,,,,,,,
1.0173,0.005359392147511244,0.0002393601372885511,2.8193184604069623,23000,,,,,,,,,,,
0.9867,0.002346797613427043,0.00023915583884939116,2.8254474135817604,23050,,,,,,,,,,,
1.0249,0.0020934618078172207,0.00023895154041023124,2.831576366756558,23100,,,,,,,,,,,
0.8761,0.004782132338732481,0.00023874724197107134,2.8377053199313558,23150,,,,,,,,,,,
1.0639,0.001180456136353314,0.0002385429435319114,2.8438342731061534,23200,,,,,,,,,,,
0.9709,0.0005621555028483272,0.00023833864509275148,2.849963226280951,23250,,,,,,,,,,,
0.9677,0.001980345696210861,0.00023813434665359155,2.8560921794557492,23300,,,,,,,,,,,
1.0349,0.0011533484794199467,0.00023793004821443163,2.8622211326305464,23350,,,,,,,,,,,
0.9933,0.00608581630513072,0.0002377257497752717,2.8683500858053446,23400,,,,,,,,,,,
0.9724,0.004586636088788509,0.00023752145133611175,2.8744790389801422,23450,,,,,,,,,,,
0.9635,0.001356889377348125,0.00023731715289695185,2.88060799215494,23500,,,,,,,,,,,
0.9564,0.0032040977384895086,0.00023711285445779192,2.8867369453297376,23550,,,,,,,,,,,
0.9398,0.004304233938455582,0.000236908556018632,2.8928658985045352,23600,,,,,,,,,,,
0.8655,0.005322115030139685,0.00023670425757947206,2.8989948516793334,23650,,,,,,,,,,,
0.9674,0.004098307806998491,0.00023649995914031214,2.905123804854131,23700,,,,,,,,,,,
1.0187,0.0019020696636289358,0.00023629566070115224,2.9112527580289287,23750,,,,,,,,,,,
1.0328,0.0036309678107500076,0.0002360913622619923,2.9173817112037264,23800,,,,,,,,,,,
1.0215,0.001328526996076107,0.00023588706382283238,2.923510664378524,23850,,,,,,,,,,,
0.9835,0.0007673584623262286,0.00023568276538367245,2.929639617553322,23900,,,,,,,,,,,
1.0138,0.0034504737704992294,0.00023547846694451253,2.9357685707281194,23950,,,,,,,,,,,
1.0814,0.004131101071834564,0.0002352741685053526,2.9418975239029175,24000,,,,,,,,,,,
0.9706,0.003176855854690075,0.0002350698700661927,2.948026477077715,24050,,,,,,,,,,,
0.9969,0.0008684810600243509,0.00023486557162703274,2.954155430252513,24100,,,,,,,,,,,
0.9655,0.0024617474991828203,0.00023466127318787282,2.9602843834273105,24150,,,,,,,,,,,
1.0666,0.00592797389253974,0.0002344569747487129,2.966413336602108,24200,,,,,,,,,,,
1.0213,0.0008831465966068208,0.00023425267630955296,2.9725422897769063,24250,,,,,,,,,,,
0.9591,0.0019844791386276484,0.00023404837787039304,2.978671242951704,24300,,,,,,,,,,,
0.9521,0.0014227108331397176,0.00023384407943123314,2.9848001961265016,24350,,,,,,,,,,,
1.077,0.0025186282582581043,0.0002336397809920732,2.9909291493012993,24400,,,,,,,,,,,
1.0318,0.0013652881607413292,0.00023343548255291328,2.997058102476097,24450,,,,,,,,,,,
,,,3.0,24474,0.9925811290740967,0.002724569816704138,0.8014076948165894,22.8145,1009.623,63.118,,,,,
1.0796,0.003390006022527814,0.00023323118411375335,3.0031870556508946,24500,,,,,,,,,,,
0.9361,0.0010500357020646334,0.00023302688567459343,3.0093160088256927,24550,,,,,,,,,,,
1.048,0.0030731153674423695,0.0002328225872354335,3.0154449620004904,24600,,,,,,,,,,,
1.1072,0.005981469992548227,0.0002326182887962736,3.021573915175288,24650,,,,,,,,,,,
1.0926,0.0030352193862199783,0.00023241399035711367,3.0277028683500857,24700,,,,,,,,,,,
1.012,0.009247072041034698,0.00023220969191795372,3.0338318215248834,24750,,,,,,,,,,,
1.0408,0.005147288553416729,0.0002320053934787938,3.0399607746996815,24800,,,,,,,,,,,
0.9644,0.0039879572577774525,0.00023180109503963386,3.046089727874479,24850,,,,,,,,,,,
0.9784,0.0017657815478742123,0.00023159679660047394,3.052218681049277,24900,,,,,,,,,,,
0.9729,0.0046568070538342,0.000231392498161314,3.0583476342240745,24950,,,,,,,,,,,
0.9577,0.001333824242465198,0.0002311881997221541,3.064476587398872,25000,,,,,,,,,,,
0.9818,0.001245926832780242,0.00023098390128299418,3.07060554057367,25050,,,,,,,,,,,
1.001,0.004215853288769722,0.00023077960284383425,3.076734493748468,25100,,,,,,,,,,,
0.9382,0.004533132538199425,0.00023057530440467433,3.0828634469232656,25150,,,,,,,,,,,
1.0127,0.0015123201301321387,0.0002303710059655144,3.0889924000980633,25200,,,,,,,,,,,
0.9813,0.002755584893748164,0.0002301667075263545,3.095121353272861,25250,,,,,,,,,,,
1.0655,0.0036662921775132418,0.00022996240908719457,3.1012503064476586,25300,,,,,,,,,,,
1.0326,0.0020615688990801573,0.00022975811064803464,3.1073792596224563,25350,,,,,,,,,,,
1.0104,0.007006985135376453,0.0002295538122088747,3.1135082127972544,25400,,,,,,,,,,,
1.0131,0.00433391984552145,0.00022934951376971476,3.119637165972052,25450,,,,,,,,,,,
1.1357,0.005959729664027691,0.00022914521533055484,3.1257661191468498,25500,,,,,,,,,,,
0.8965,0.004169231280684471,0.0002289409168913949,3.1318950723216474,25550,,,,,,,,,,,
1.1043,0.0062451972626149654,0.000228736618452235,3.138024025496445,25600,,,,,,,,,,,
0.9521,0.0030897948890924454,0.00022853232001307508,3.1441529786712428,25650,,,,,,,,,,,
1.0029,0.0009310589521192014,0.00022832802157391515,3.150281931846041,25700,,,,,,,,,,,
0.8595,0.00489027937874198,0.00022812372313475523,3.1564108850208386,25750,,,,,,,,,,,
1.0301,0.002730382839217782,0.0002279194246955953,3.162539838195636,25800,,,,,,,,,,,
1.0166,0.0010836680885404348,0.0002277151262564354,3.168668791370434,25850,,,,,,,,,,,
1.0042,0.0011074566282331944,0.00022751082781727547,3.1747977445452316,25900,,,,,,,,,,,
1.0064,0.007643466349691153,0.00022730652937811554,3.1809266977200292,25950,,,,,,,,,,,
0.9766,0.00121276022400707,0.00022710223093895562,3.1870556508948273,26000,,,,,,,,,,,
0.9234,0.0009622761281207204,0.0002268979324997957,3.193184604069625,26050,,,,,,,,,,,
0.9664,0.0011959696421399713,0.00022669363406063573,3.1993135572444227,26100,,,,,,,,,,,
0.9873,0.006887287367135286,0.0002264893356214758,3.2054425104192203,26150,,,,,,,,,,,
1.0931,0.001339780050329864,0.0002262850371823159,3.211571463594018,26200,,,,,,,,,,,
1.0479,0.004672643728554249,0.00022608073874315598,3.2177004167688157,26250,,,,,,,,,,,
0.9705,0.0015024160966277122,0.00022587644030399605,3.223829369943614,26300,,,,,,,,,,,
1.073,0.0009931458625942469,0.00022567214186483613,3.2299583231184115,26350,,,,,,,,,,,
1.0031,0.0027938333805650473,0.0002254678434256762,3.236087276293209,26400,,,,,,,,,,,
1.0165,0.005456839222460985,0.0002252635449865163,3.242216229468007,26450,,,,,,,,,,,
0.9788,0.0038309532683342695,0.00022505924654735637,3.2483451826428045,26500,,,,,,,,,,,
1.0521,0.0016537918709218502,0.00022485494810819644,3.2544741358176026,26550,,,,,,,,,,,
1.1568,0.002955305390059948,0.00022465064966903652,3.2606030889924003,26600,,,,,,,,,,,
1.0949,0.006467638537287712,0.0002244463512298766,3.266732042167198,26650,,,,,,,,,,,
0.9969,0.0029994575306773186,0.0002242420527907167,3.2728609953419956,26700,,,,,,,,,,,
0.9505,0.005697463173419237,0.0002240377543515567,3.2789899485167933,26750,,,,,,,,,,,
0.9819,0.0014773941366001964,0.0002238334559123968,3.285118901691591,26800,,,,,,,,,,,
0.9567,0.0006876910920254886,0.00022362915747323688,3.2912478548663886,26850,,,,,,,,,,,
1.0061,0.001063117990270257,0.00022342485903407695,3.2973768080411867,26900,,,,,,,,,,,
0.9509,0.0025837263092398643,0.00022322056059491703,3.3035057612159844,26950,,,,,,,,,,,
1.048,0.0008115590317174792,0.0002230162621557571,3.309634714390782,27000,,,,,,,,,,,
0.9178,0.004354571923613548,0.0002228119637165972,3.3157636675655797,27050,,,,,,,,,,,
0.9998,0.0011348854750394821,0.00022260766527743727,3.3218926207403774,27100,,,,,,,,,,,
1.0033,0.0014266263460740447,0.00022240336683827734,3.3280215739151755,27150,,,,,,,,,,,
0.9994,0.0013030656846240163,0.00022219906839911742,3.334150527089973,27200,,,,,,,,,,,
1.0979,0.001228619716130197,0.0002219947699599575,3.340279480264771,27250,,,,,,,,,,,
0.9025,0.003983369562774897,0.00022179047152079756,3.3464084334395685,27300,,,,,,,,,,,
1.0643,0.007367277517914772,0.00022158617308163766,3.352537386614366,27350,,,,,,,,,,,
1.0294,0.008054245263338089,0.0002213818746424777,3.358666339789164,27400,,,,,,,,,,,
1.0367,0.0006595180602744222,0.00022117757620331778,3.3647952929639615,27450,,,,,,,,,,,
0.9629,0.003688384545966983,0.00022097327776415785,3.3709242461387596,27500,,,,,,,,,,,
0.9879,0.0008465413120575249,0.00022076897932499793,3.3770531993135573,27550,,,,,,,,,,,
0.9879,0.0037602768279612064,0.000220564680885838,3.383182152488355,27600,,,,,,,,,,,
0.9496,0.0010685569141060114,0.0002203603824466781,3.3893111056631526,27650,,,,,,,,,,,
0.9026,0.004826748743653297,0.00022015608400751817,3.3954400588379503,27700,,,,,,,,,,,
0.9747,0.004776323214173317,0.00021995178556835824,3.4015690120127484,27750,,,,,,,,,,,
0.9997,0.0005630140076391399,0.00021974748712919832,3.407697965187546,27800,,,,,,,,,,,
1.0382,0.00806618295609951,0.0002195431886900384,3.4138269183623438,27850,,,,,,,,,,,
0.9644,0.0021365508437156677,0.00021933889025087846,3.4199558715371414,27900,,,,,,,,,,,
0.9165,0.0026757174637168646,0.00021913459181171856,3.426084824711939,27950,,,,,,,,,,,
0.9545,0.003114224411547184,0.00021893029337255863,3.4322137778867368,28000,,,,,,,,,,,
0.9325,0.0006022974266670644,0.00021872599493339868,3.438342731061535,28050,,,,,,,,,,,
0.9934,0.0013251738855615258,0.00021852169649423875,3.4444716842363325,28100,,,,,,,,,,,
0.9441,0.0008435972267761827,0.00021831739805507882,3.45060063741113,28150,,,,,,,,,,,
1.0795,0.0014594420790672302,0.0002181130996159189,3.456729590585928,28200,,,,,,,,,,,
0.9992,0.0007829217938706279,0.000217908801176759,3.4628585437607255,28250,,,,,,,,,,,
1.1259,0.005901505704969168,0.00021770450273759907,3.468987496935523,28300,,,,,,,,,,,
0.8917,0.0009004229796119034,0.00021750020429843914,3.4751164501103213,28350,,,,,,,,,,,
1.0834,0.0064973472617566586,0.00021729590585927922,3.481245403285119,28400,,,,,,,,,,,
1.0613,0.003441655309870839,0.0002170916074201193,3.4873743564599167,28450,,,,,,,,,,,
1.0077,0.0008104281150735915,0.00021688730898095936,3.4935033096347143,28500,,,,,,,,,,,
0.9881,0.005506800953298807,0.00021668301054179946,3.499632262809512,28550,,,,,,,,,,,
1.0126,0.0025009673554450274,0.00021647871210263953,3.50576121598431,28600,,,,,,,,,,,
0.9518,0.0048398966901004314,0.0002162744136634796,3.511890169159108,28650,,,,,,,,,,,
0.9635,0.0023494733031839132,0.00021607011522431965,3.5180191223339055,28700,,,,,,,,,,,
1.0688,0.002460713963955641,0.00021586581678515972,3.524148075508703,28750,,,,,,,,,,,
1.0062,0.0025896576698869467,0.0002156615183459998,3.530277028683501,28800,,,,,,,,,,,
0.9557,0.0008433739421889186,0.0002154572199068399,3.5364059818582985,28850,,,,,,,,,,,
1.0057,0.0015969000523909926,0.00021525292146767997,3.542534935033096,28900,,,,,,,,,,,
0.9398,0.002792896470054984,0.00021504862302852004,3.5486638882078942,28950,,,,,,,,,,,
1.0105,0.0009181469795294106,0.00021484432458936012,3.554792841382692,29000,,,,,,,,,,,
0.9846,0.0016761976294219494,0.0002146400261502002,3.5609217945574896,29050,,,,,,,,,,,
1.0025,0.0031566692050546408,0.00021443572771104026,3.5670507477322873,29100,,,,,,,,,,,
1.0851,0.0006676820921711624,0.00021423142927188036,3.573179700907085,29150,,,,,,,,,,,
1.0355,0.0010649076430127025,0.00021402713083272043,3.579308654081883,29200,,,,,,,,,,,
1.0351,0.002949340268969536,0.0002138228323935605,3.5854376072566807,29250,,,,,,,,,,,
